circuit_id,episode_id,domain,shift_type,family,topology_kind,qubit_count,depth,num_1q_gates,num_2q_gates,two_qubit_density,avg_degree,edge_density,symmetry_score,periodicity_score,linearity_score,idle_fraction,layer_sparsity,t1_us,t2_us,readout_error,oneq_epg,twoq_epg,time_index,error_rate,_hidden_coherent_scale,_hidden_crosstalk_scale,_hidden_context_scale,_hidden_temporal_scale,family_base_component,size_component,gate_component,decoherence_component,stochastic_component,coherent_component,crosstalk_component,context_component,temporal_component,family_penalty_component,observation_noise_component,pass_label,gate_count,depth_per_qubit,entangling_load,stochastic_proxy,decoherence_proxy,coherent_proxy,crosstalk_proxy,context_proxy,temporal_proxy,mirror_like_proxy,stability_proxy
source-00-00099,source-00,source,source,random_local,grid,15,12,220,2,0.009009009009009009,1.2299020430885546,0.08785014593489675,0.13518901359028682,0.08881853765569823,0.538025380751341,0.22916666666666663,1.0,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.027065307008182025,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.00504,0.00166,0.000894467105906929,0.010098914990891286,0.0005512720477963724,2.0609780581722e-05,0.001217459313079683,0.0,0.0,0.0015825837699260312,1,222,0.8,1.6216216216216217,0.03149469243052227,0.003837818176783586,0.16368295745666928,0.009233498821986146,1.1985209412806626,0.0,0.01200729049420559,32.98213364806465
source-00-00100,source-00,source,source,random_entangler,grid,15,15,159,23,0.12637362637362637,2.2141546287089913,0.15815390205064223,0.1560978497114145,0.09067038441750548,0.3119538392782475,0.49444444444444446,0.5795712549449937,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.042784037535534794,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.0057,0.002493,0.0011180838823836613,0.018011261893587285,0.001706379093135322,0.0010149036878069435,0.002517201007247304,0.0,0.0,0.000223207971374284,1,182,1.0,28.434065934065934,0.059879512794947395,0.004797272720979483,0.21043641607392277,0.23317562481825455,1.5301395554068282,0.0,0.014153452040079948,32.98213364806465
source-00-00101,source-00,source,source,qaoa_like,grid,18,8,113,13,0.10317460317460317,2.137063220651029,0.1257096012147664,0.3879000980637145,0.16481060085158297,0.6146058690687,0.453125,0.7074322687357981,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.039166834883126854,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.00464,0.001571,0.0005963114039379527,0.014916774632119016,0.0018194126438857664,0.0007628320746958504,0.003697383977664394,0.0,0.0,0.0031631201508238783,1,126,0.4444444444444444,14.857142857142856,0.048650643850965895,0.002558545451189057,0.32472712791087555,0.22049064974970933,2.734202050011199,0.0,0.06393004823226875,32.98213364806465
source-00-00102,source-00,source,source,random_entangler,grid,9,13,95,19,0.16666666666666666,2.590650123231992,0.323831265403999,0.19242046135728083,0.2498276226363038,0.5354242601896169,0.3910256410256411,0.5217036426898269,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.040321255476908326,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.0043,0.001805,0.0009690060313991732,0.016635974514948554,0.001740390431186295,0.0009396566664915486,0.0038482677120034335,0.0,0.0,8.29601208793227e-05,1,114,1.4444444444444444,19.5,0.05480017195460313,0.004157636358182218,0.2734238757234026,0.21588751026933264,2.448008825688827,0.0,0.04807194640747023,32.98213364806465
source-00-00103,source-00,source,source,random_entangler,grid,9,26,211,25,0.1059322033898305,2.3531526582950413,0.29414408228688016,0.08234515633627548,0.12985162802981576,0.3421683036044587,0.3696581196581197,0.5754384469677605,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.046708933510093295,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.0071600000000000006,0.002977,0.0019380120627983464,0.018718737149020462,0.001138177313481,0.0005424875728440251,0.002557927493073501,0.0001636610524102458,0.0,0.0015129308664657126,1,236,2.888888888888889,24.788135593220336,0.06251231239084455,0.008315272716364437,0.1838368355708032,0.12463732300291532,1.5435370255030492,0.19215340281612242,0.01069265261063507,32.98213364806465
source-00-00104,source-00,source,source,random_entangler,grid,13,5,54,9,0.14285714285714285,2.1568322914648417,0.1797360242887368,0.0,0.13180991858624158,0.36420942033110754,0.3942307692307693,0.6300660373766017,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.03928511818042129,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.0031800000000000005,0.000918,0.0003726946274612204,0.013087588830391942,0.0012925079168948066,0.0009685696706769592,0.0029386343082569875,0.0,0.0,0.006527122826739373,1,63,0.38461538461538464,9.285714285714285,0.04191849147682017,0.001599090906993161,0.16768134498702092,0.2225303157860551,1.225694529943493,0.0,0.0,32.98213364806465
source-00-00105,source-00,source,source,random_entangler,grid,16,21,297,75,0.20161290322580644,2.751274657889499,0.1834183105259666,0.15854623017048966,0.14215958512176724,0.21093528031668807,0.3080357142857143,0.37097976475743044,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.06077682735550801,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.007180000000000001,0.006579000000000001,0.0015653174353371258,0.02785604568616334,0.0008022747191689972,0.002146057877416352,0.0016647510540021154,7.218990140966524e-05,0.0,0.002911190682010414,1,372,1.3125,67.74193548387096,0.0955279878750957,0.006716181809371275,0.24710662779527126,0.4930599745321682,1.608067429750308,0.08475770502841493,0.022538866303657028,32.98213364806465
source-00-00106,source-00,source,source,parity,grid,14,14,152,24,0.13636363636363635,2.276837479537213,0.1751413445797856,0.5819982122172059,0.7482426118749351,0.45834229085813805,0.4387755102040817,0.7179213299630826,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04324926466729221,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.009,0.00532,0.002504,0.0010435449568914172,0.018228754643694327,0.0036299779343437577,0.0008758839568618264,0.0035917939973809814,0.0,0.0,-0.0009446908218800999,1,176,1.0,26.727272727272727,0.06064990617809547,0.004477454539580851,0.5366139180772653,0.24148276298121954,3.060979595427738,0.0,0.43547586241594494,32.98213364806465
source-00-00107,source-00,source,source,random_entangler,grid,15,16,233,37,0.13703703703703704,2.161359397283737,0.1543828140916955,0.09309935332158839,0.2518310312381539,0.4071752781068489,0.296875,0.5000428437460948,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04547098450866266,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.00592,0.0038510000000000003,0.0011926228078759054,0.02141469515441953,0.0005654731031551292,0.0010742995255755118,0.002066702891351947,0.0,0.0,-0.0006138089737153648,1,270,1.0666666666666667,32.88888888888889,0.07225086042920399,0.005117090902378114,0.2316380439550321,0.24682190647993296,1.5149962174585683,0.0,0.023445306154580854,32.98213364806465
source-00-00108,source-00,source,source,qaoa_like,grid,17,14,221,20,0.08298755186721991,2.0637425225024546,0.1289839076564034,0.6674455220541293,0.29508548967126047,0.6252511780759369,0.3671218487394958,0.7517917101362492,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04354592690145444,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.0058000000000000005,0.0027470000000000003,0.0010435449568914172,0.01748287792609427,0.002453149687214064,0.0005596076596620496,0.004134589736249917,0.0,0.0,0.0013251569353427135,1,241,0.8235294117647058,19.751037344398338,0.05807846815323134,0.004477454539580851,0.5080265345482772,0.16175022075860637,3.537352445897692,0.0,0.19695348870423282,32.98213364806465
source-00-00109,source-00,source,source,qaoa_like,grid,7,4,27,3,0.1,2.2065447619104046,0.3677574603184008,0.4788952599929701,0.2907797755613649,0.5912748098358556,0.3303571428571429,0.6799259192972099,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.02683721883813567,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.002,0.00036899999999999997,0.00029815570196897636,0.009786272223609931,0.001399496146015753,0.0002968773365682561,0.0031764450645437757,0.0,0.0,0.001510972365428978,1,30,0.5714285714285714,2.8000000000000003,0.029937285677317745,0.0012792727255945286,0.37697185936033667,0.08581007407429352,3.284104099761419,0.0,0.13925305621815734,32.98213364806465
source-00-00110,source-00,source,source,random_entangler,grid,6,17,95,20,0.17391304347826086,2.4551862020448705,0.4910372404089741,0.06306591302474672,0.00022150625573269522,0.4097993849939346,0.295343137254902,0.43955528558674395,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04318903355150248,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.0047,0.0018650000000000001,0.0012671617333681496,0.01690926812983519,0.0006980258349671636,0.0006194938748764374,0.003527473806502256,0.0,0.0,0.003602610171953284,1,115,2.8333333333333335,17.73913043478261,0.055784028968195024,0.005436909083776748,0.16817129117813148,0.1423296349011519,1.7654210801135037,0.0,1.396949425847546e-05,32.98213364806465
source-00-00111,source-00,source,source,qaoa_like,grid,8,14,114,10,0.08064516129032258,2.144931241663712,0.3064187488091017,0.5074431333929197,0.252185958848605,0.4358757162176633,0.3080357142857143,0.7231991913885039,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.03469278905192288,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.00436,0.001398,0.0010435449568914172,0.013852207811331181,0.0022664289156506274,0.00026597936194570703,0.004329993032345385,0.0,0.0,-0.0008233650262414366,1,124,1.75,9.032258064516128,0.044820306790088096,0.004477454539580851,0.3847310251709278,0.07687925597360974,2.7826554409661535,0.0,0.12797003315583402,32.98213364806465
source-00-00112,source-00,source,source,random_local,grid,21,10,197,16,0.07511737089201878,1.6886657491066994,0.08443328745533497,0.1438060483472495,0.09843100770730184,0.8693374364954152,0.3660714285714286,0.829095729586389,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.03406493555397461,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.005560000000000001,0.002339,0.0007453892549224409,0.016250348596868844,0.0008288530572566444,0.00033032233029269074,0.002425865879927878,0.0,0.0,-0.00041484356529389364,1,213,0.47619047619047616,15.774647887323942,0.053604144362482925,0.003198181813986322,0.18972778058672102,0.14798948661967948,2.0039362057148633,0.0,0.014154974253224737,32.98213364806465
source-00-00113,source-00,source,source,random_local,grid,21,13,246,15,0.05747126436781609,1.811049351000015,0.09055246755000075,0.12487427753018288,0.07739899920681345,0.8560944119775558,0.4024725274725275,0.8238699727025331,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.034447903733753435,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.00622,0.002622,0.0009690060313991732,0.016128535597828474,0.0006350316104293139,0.0002710409409612058,0.002621172952143005,0.0,0.0,-0.0010188833990077307,1,261,0.6190476190476191,15.689655172413792,0.05323951248855375,0.004157636358182218,0.17372616587502915,0.12143051204023089,2.0350898009171785,0.0,0.009665144107510027,32.98213364806465
source-00-00114,source-00,source,source,parity,grid,13,23,243,29,0.10661764705882353,2.3293561355482644,0.1941130112956887,0.7346698208030361,0.5449117916405611,0.5220297989013172,0.43143812709030105,0.7422492643565002,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04918024735990852,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.009,0.0071400000000000005,0.003441,0.001714395286321614,0.019767384458366864,0.0040925563006601814,0.000650573350677162,0.0039294675047963565,0.00025662107258029654,0.0,-0.0008117506134939519,1,272,1.7692307692307692,31.878676470588236,0.06633506884630584,0.00735581817216854,0.5341094753143676,0.17936422857469272,3.8152230430362555,0.3012971724452878,0.4003302483180324,32.98213364806465
source-00-00115,source-00,source,source,parity,grid,13,6,59,8,0.11940298507462686,2.242604836752516,0.18688373639604303,0.838784778854242,0.7688834405637427,0.6520693529908825,0.46314102564102566,0.6565101541164464,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.039037160088589644,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.009,0.0034000000000000002,0.000893,0.0004472335529534645,0.01271077970925462,0.00453787910246613,0.0007014540407665724,0.006527407717510152,0.0,0.0,0.0008194059656387018,1,67,0.46153846153846156,9.313432835820896,0.040576889074945784,0.001918909088391793,0.6038419364905492,0.19339212522575594,4.518363827005001,0.0,0.6449277266579476,32.98213364806465
source-00-00116,source-00,source,source,qaoa_like,grid,18,6,83,14,0.14432989690721648,2.1874331308878503,0.12867253711105,0.3385851220797592,0.3741264036312406,0.5006939135124783,0.43865740740740744,0.6500844539964287,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.0353526266582904,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.004200000000000001,0.001421,0.0004472335529534645,0.01507497972838813,0.0020648982716534514,0.0010922696219633273,0.0026979951159459823,0.0,0.0,0.0003542503673860404,1,97,0.3333333333333333,15.58762886597938,0.049152069277136855,0.001918909088391793,0.34648358231646204,0.3157119982724732,2.3631830228991233,0.0,0.12667363404674487,32.98213364806465
source-00-00117,source-00,source,source,random_entangler,grid,20,12,182,40,0.18018018018018017,2.446709269730125,0.1287741720910592,0.12287137461834924,0.03169921045665475,0.35060108663412237,0.421875,0.5787671386902017,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04823134953288546,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.00584,0.003674,0.000894467105906929,0.021799523521770614,0.0014858262311812235,0.0021320066560977045,0.0024602140530621632,0.0,0.0,-5.468803513317099e-05,1,222,0.6,43.24324324324324,0.07355675048062227,0.003837818176783586,0.20286997288464617,0.4898316856316567,1.6294374691186515,0.0,0.003894925563125519,32.98213364806465
source-00-00118,source-00,source,source,qaoa_like,grid,6,6,36,3,0.07692307692307693,2.2593850527260457,0.4518770105452091,0.4405816580156529,0.2786108182514057,0.3567442757186442,0.32291666666666663,0.6290837405912159,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.02784482227222985,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.00228,0.000432,0.0004472335529534645,0.009876342575144238,0.0009484482515979902,0.00020043077810890313,0.004264496760695335,0.0,0.0,0.00139587035372992,1,39,1.0,2.769230769230769,0.030297567083454966,0.001918909088391793,0.34099107567163073,0.05793295006989861,2.5877568423172503,0.0,0.12275081624630206,32.98213364806465
source-00-00119,source-00,source,source,qaoa_like,grid,19,23,420,52,0.11016949152542373,2.772611693976613,0.15403398299870072,0.5198655246689525,0.3872871419648465,0.5012980610062568,0.3249427917620138,0.5642606321784921,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.05613818079756246,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.0081,0.006059999999999999,0.001714395286321614,0.02472387245189142,0.0018785049622520996,0.0011155017596258241,0.0027702978202469907,0.00020580071433710915,0.0,0.0015698078028873992,1,472,1.2105263157894737,48.144067796610166,0.08439828575655842,0.00735581817216854,0.4080555873599283,0.3224270661074498,3.499254148095659,0.24162931240804236,0.201337233255094,32.98213364806465
source-00-00120,source-00,source,source,random_local,grid,20,23,560,11,0.01926444833625219,1.5212779195724293,0.0800672589248647,0.16148366011662785,0.0,0.6870590160377258,0.22418478260869568,0.9711524644596511,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.041310812792663174,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.00826,0.00458,0.001714395286321614,0.01567992718575145,0.0006233187132780231,7.26824736164973e-05,0.002398357172901422,0.00012101146629971535,0.0,0.0018611204944944527,1,571,1.15,8.861646234676007,0.051982179701326174,0.00735581817216854,0.16628308918643359,0.03256286654076031,1.6500185609280695,0.14207879447684107,0.0,32.98213364806465
source-00-00121,source-00,source,source,random_local,grid,18,16,265,23,0.0798611111111111,1.7582982398031226,0.1034293082237131,0.1368637935742044,0.1965125040320559,0.7546905216293162,0.375,0.793833907342407,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.040697261684235764,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.0064,0.003235,0.0011926228078759054,0.01842240348900131,0.0007907398721145933,0.00031342595631754267,0.001396778984980973,0.0,0.0,0.0029462905739454327,1,288,0.8888888888888888,23.0,0.06152407917660349,0.005117090902378114,0.2082189634993096,0.14041965109538826,1.8871784648241356,0.0,0.026895446786593304,32.98213364806465
source-00-00122,source-00,source,source,random_local,grid,21,18,392,5,0.012594458438287154,1.3669386951846065,0.06834693475923033,0.20456625969969894,0.04218893217403985,0.6064084113071351,0.34358465608465616,1.0,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.033660725729196,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.00732,0.003044,0.0013417006588603937,0.012638934207184862,0.00032643284879306126,4.483140966560133e-05,0.0021343500628811184,0.0,0.0,0.0008104765418109535,1,397,0.8571428571428571,4.760705289672544,0.04086136240116005,0.00575672726517538,0.18550579231775596,0.0200851613482205,1.5086287591717935,0.0,0.00863043205556762,32.98213364806465
source-00-00123,source-00,source,source,qaoa_like,grid,20,5,105,4,0.03669724770642202,1.8769188585015397,0.09878520307902841,0.6010646745508141,0.4035651467873014,0.5520080227434381,0.31875,0.9089907239672067,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.027880289045456294,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.0043,0.000975,0.0003726946274612204,0.010998895461431513,0.0022610487229517656,0.000264773947353398,0.001411294822068822,0.0,0.0,-0.0007034185358104232,1,109,0.25,3.669724770642202,0.0345291041812233,0.001599090906993161,0.4022923762654937,0.07653084030587318,2.867679491043317,0.0,0.24256875361376085,32.98213364806465
source-00-00124,source-00,source,source,qaoa_like,grid,6,14,62,9,0.1267605633802817,2.2129169784616485,0.4425833956923297,0.2795641603794117,0.30866355507585674,0.7074306058564983,0.47172619047619047,0.6546005327262372,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.030809873480268504,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.00404,0.000974,0.0010435449568914172,0.013146474932554551,0.0009096184839521774,0.00032349442093505506,0.0027510479607304504,0.0,0.0,-0.0003783072747951481,1,71,2.3333333333333335,10.64788732394366,0.042154035885470606,0.004477454539580851,0.30101700408984666,0.09350353430119641,2.9701766585087803,0.0,0.08629126761450619,32.98213364806465
source-00-00125,source-00,source,source,random_local,grid,8,23,213,10,0.04484304932735426,1.5530436015308209,0.22186337164726014,0.24027199973526472,0.0,0.7491903235302357,0.24252717391304357,0.87857621697614,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.03283487544771979,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.00634,0.002091,0.001714395286321614,0.014291153355271646,0.0006612858405214582,6.908811404623368e-05,0.003032851116281941,0.0001396519298140282,0.0,-0.0015045501945371302,1,223,2.875,8.251121076233183,0.04657608896584997,0.00735581817216854,0.2115298526854487,0.030952538147101555,2.103698882202128,0.16396444437090685,0.0,32.98213364806465
source-00-00126,source-00,source,source,random_local,grid,8,9,66,3,0.043478260869565216,1.4427696187811963,0.2061099455401709,0.20068452504030107,0.0877796111882396,0.6617886639048773,0.40104166666666663,0.927621532907334,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.027764405080566903,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.00326,0.000642,0.0006708503294301968,0.010114339045099516,0.0006077477801532444,6.22291264384767e-05,0.002549324420781424,0.0,0.0,0.0038579143786640446,1,69,1.125,3.1304347826086953,0.031249552963276084,0.00287836363258769,0.19946374089598798,0.02787960616002311,1.749289689373823,0.0,0.017616009579534162,32.98213364806465
source-00-00127,source-00,source,source,qaoa_like,grid,9,14,125,9,0.06716417910447761,2.1817686486308507,0.27272108107885634,0.449362192154872,0.3265985769135045,0.5310856702513599,0.33531746031746035,0.7468182627104838,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.034523815694500574,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.004520000000000001,0.001415,0.0010435449568914172,0.013516946269604098,0.0023557554319413795,0.00025348670163896885,0.004639001584470281,0.0,0.0,-0.0012199192500455653,1,134,1.5555555555555556,8.46268656716418,0.043635921233668794,0.004477454539580851,0.3415174183900067,0.07326835014058827,2.8920724475848005,0.0,0.14676105247651397,32.98213364806465
source-00-00128,source-00,source,source,random_entangler,grid,12,12,133,24,0.15286624203821655,2.574855100797066,0.23407773643609692,0.2704937835401509,0.36515970383950036,0.2985978162277706,0.31857638888888895,0.5393401136170224,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.041271015534729664,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.00456,0.002371,0.000894467105906929,0.018139533866605058,0.0016674637154448326,0.0011421280716870032,0.002036964032054425,0.0,0.0,0.00045945874303142517,1,157,1.0,22.012738853503187,0.0602930230697384,0.003837818176783586,0.3265372191008775,0.26240561536785384,2.036034860384385,0.0,0.09877342988794742,32.98213364806465
source-00-00129,source-00,source,source,parity,grid,15,4,56,6,0.0967741935483871,2.1106203283292646,0.15075859488066176,0.4683277665449449,0.5272497108690349,0.7346989046298363,0.35416666666666663,0.699864547283155,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.02916818099903084,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.009,0.0032800000000000004,0.0007520000000000001,0.00029815570196897636,0.011774060658647056,0.0014369170408323126,0.000617374755123598,0.004937873449503981,0.0,0.0,-0.0029282006070450806,1,62,0.26666666666666666,5.806451612903226,0.03719583378424078,0.0012792727255945286,0.3991446063525098,0.17021131680074714,3.3014859534430974,0.0,0.2469256795027631,32.98213364806465
source-00-00130,source-00,source,source,random_local,grid,21,16,341,21,0.058011049723756904,1.5397297513004986,0.07698648756502494,0.0,0.0026641995454117218,0.6966059455025455,0.32663690476190477,0.8181246655293949,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.04039000436050546,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.006880000000000001,0.003647,0.0011926228078759054,0.018152810037701608,0.0001885685553689927,0.00023259966524178497,0.0024360076724383815,0.0,0.0,0.001660395621878785,1,362,0.7619047619047619,19.49171270718232,0.06065157960095709,0.005117090902378114,0.11767430792363819,0.10420822902448126,1.266437618184136,0.0,0.0,32.98213364806465
source-00-00131,source-00,source,source,parity,grid,8,23,181,15,0.07653061224489796,2.3222613033698662,0.3317516147671237,0.6317732689020004,0.6250033687423523,0.6100607017846634,0.3342391304347827,0.7510786957134555,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.045398598863230444,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.009,0.00634,0.0021669999999999997,0.001714395286321614,0.015878580728562727,0.0038547047403853112,0.00028649971243360805,0.003315333969561034,0.00023227686846654272,0.0,0.0026098075574996177,1,196,2.875,14.081632653061225,0.05223969301149076,0.00735581817216854,0.4585585107147697,0.07898847970645803,3.9625032194366048,0.27271479691722234,0.39486042134511823,32.98213364806465
source-00-00132,source-00,source,source,random_entangler,grid,8,8,60,7,0.1044776119402985,1.9950427024587118,0.2850061003512446,0.19645776649236077,0.16573116344974848,0.4522118110496423,0.345703125,0.6755777911210121,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.02962934350179213,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.01,0.00304,0.00084,0.0005963114039379527,0.012277161069056701,0.0013953065454710022,0.00040321306567395296,0.0012420169922154965,0.0,0.0,-0.00016466557456297113,1,67,1.0,6.686567164179104,0.039018767220147306,0.002558545451189057,0.23161643332481352,0.0926387987874692,1.8436597298192356,0.0,0.03255917420951796,32.98213364806465
source-00-00133,source-00,source,source,random_local,grid,17,19,270,14,0.04929577464788732,1.546836990728715,0.09667731192054468,0.20254301783925235,0.05499616740790455,0.9886976299677053,0.4504643962848298,0.9361579682143928,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.03282357710285164,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.006900000000000001,0.00273,0.0014162395843526376,0.015895318014471742,0.0006732671987403699,0.0001607450955310893,0.0017001871760187236,2.6145132678197948e-05,0.0,-0.0026783250989411292,1,284,1.1176470588235294,15.922535211267606,0.052433422421471296,0.006076545446574011,0.1990438861840727,0.07201627617242452,2.241846147010795,0.030696834324402903,0.01113908971638972,32.98213364806465
source-00-00134,source-00,source,source,qaoa_like,grid,10,13,109,11,0.09166666666666666,1.8006162644671908,0.20006847382968787,0.5437785895867587,0.3611748680015628,0.39772145797391867,0.42307692307692313,0.8398887917541411,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.03486422617782932,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.008,0.00446,0.001423,0.0009690060313991732,0.014198189230277151,0.002571538045106954,0.0003172479839481037,0.0033371473994151996,0.0,0.0,-0.00041190251231726024,1,120,1.3,11.916666666666666,0.04605522787942898,0.004157636358182218,0.4093628077144831,0.0916980505052736,2.3431977082622804,0.0,0.19639916031607357,32.98213364806465
source-00-00135,source-00,source,source,random_local,grid,15,25,337,21,0.05865921787709497,1.5432036846431183,0.11022883461736559,0.09307938261217688,0.11319213044898782,0.6966059690240193,0.4033333333333333,0.9118432094343634,160.1847038153984,92.32553487215351,0.025119017680043536,0.00037349680909068406,0.00482693090122423,0,0.040136622348448385,0.010790480108088318,0.011160330974780367,0.0025055118852939815,0.0008517208127032658,0.006,0.0079,0.003619,0.0018634731373061023,0.018140638647471244,0.0006306767216339237,0.00016837799884752028,0.0010912184667563494,0.0001467588623863073,0.0,0.0005764785140469447,1,358,1.6666666666666667,21.997206703910614,0.06060289404003564,0.007995454534965805,0.16950025255778906,0.07543593430518038,1.528253006342724,0.1723086487936243,0.010535853618748774,32.98213364806465
