backend_name,snapshot_id,fetch_timestamp,calibration_timestamp,circuit_id,episode_id,domain,shift_type,family,topology_kind,qubit_count,avg_degree,edge_density,t1_us,t2_us,readout_error,oneq_epg,twoq_epg,time_index,error_rate,pass_label,depth,num_1q_gates,num_2q_gates,two_qubit_density,symmetry_score,periodicity_score,linearity_score,idle_fraction,layer_sparsity,family_base_component,size_component,gate_component,decoherence_component,stochastic_component,coherent_component,crosstalk_component,context_component,temporal_component,family_penalty_component,observation_noise_component
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00005,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,95,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.120538,0,7,643,50,0.07215,0.197753,0.08026,0.789607,0.348684,0.812386,0.006,0.01674,0.007501,0.0191352673039582,0.0479059421351574,0.0002999884112309,0.002324406221342,0.0044257230768152,0.0,0.0,0.0001369624799432
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00006,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,66,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.210177,0,20,1396,106,0.070573,0.253684,0.162749,0.684434,0.288826,0.732988,0.006,0.01496,0.016132,0.0546721922970236,0.0673296139459816,0.0004540134140635,0.0015795544570272,0.005159316215784,0.0003017917305625,0.0,-7.152436147751997e-05
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00007,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,qaoa_like,heavy_hex,124,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.249016,0,35,3261,461,0.123858,0.542162,0.227397,0.50336,0.463998,0.66997,0.008,0.02754,0.050487,0.0956763365197913,0.1021480581024944,0.0016959491120297,0.0080728992913367,0.0061741721537133,0.0037910570237712,0.0,-0.0013301953768828
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00008,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,141,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.205857,0,8,1142,138,0.107813,1.0,0.199346,0.972999,0.29078,0.671552,0.011,0.02432,0.016274,0.0218688769188094,0.0627357595375226,0.0024625876578803,0.0061861946068074,0.0170964226104746,0.0,0.0045,-0.0042955168683188
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00009,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,64,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.168831,0,13,568,163,0.222982,0.095794,0.20505,0.301728,0.450871,0.357236,0.01,0.0131,0.013756,0.0355369249930653,0.0484313952576206,0.0004552945804309,0.0094370548719848,0.0033902446060179,0.0,0.0,-0.0006113466523643
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00010,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,76,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.221183,0,19,1373,106,0.07167,0.980132,0.263687,0.905545,0.359851,0.725476,0.011,0.01634,0.015971,0.0519385826821724,0.0668702605055322,0.0013695441373033,0.0022165847003221,0.0108135788097233,0.0003324776192152,0.004440396,-0.0015803273592382
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00011,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,qaoa_like,heavy_hex,108,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.247648,0,31,2921,362,0.110265,0.56418,0.496739,0.198579,0.387134,0.74844,0.008,0.0241,0.0421669999999999,0.0847418980603865,0.0964037291027509,0.0017845982510084,0.0062595804273519,0.00647003851958,0.0029705901889016,0.0,-0.0013512192022487
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00012,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,qaoa_like,heavy_hex,68,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.235523,0,27,1657,173,0.094536,0.217102,0.279244,0.401343,0.377042,0.74058,0.008,0.01682,0.021979,0.0738074596009818,0.0736987290202895,0.0010400191986169,0.0033790134607578,0.0050441323368095,0.0012757669955385,0.0,0.0010604850241968
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00013,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,115,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.171891,0,8,816,58,0.066362,0.90099,0.079879,0.914653,0.40625,0.761095,0.011,0.02016,0.009192,0.0218688769188094,0.0529411807996886,0.0019196567439156,0.0031056366343767,0.0129637127561213,0.0,0.00420297,-0.0018456747615872
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00014,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,116,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.235011,0,18,2198,116,0.05013,0.921389,0.115806,0.829472,0.307352,0.826194,0.011,0.02252,0.022346,0.0492049730673212,0.0817109817227892,0.0025625858663232,0.002366404749684,0.0066401992597075,0.0,0.004264167,0.0021943918103721
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00015,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,parity,heavy_hex,130,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.206749,0,9,1137,152,0.117921,0.755541,0.514385,0.56631,0.311432,0.553106,0.009,0.02278,0.0170789999999999,0.0246024865336606,0.0629106631921347,0.0014214838066817,0.0084477287300838,0.0154395441253311,0.0,0.0,0.0013404255308556
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00016,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,147,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.145136,0,4,557,44,0.073211,0.941585,0.376136,0.897299,0.361182,0.679073,0.011,0.0244,0.006539,0.0109344384594047,0.0450806338567726,0.0018100707703074,0.0043795249841757,0.0096794109130794,0.0,0.004324755,0.0007286241711273
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00017,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,70,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.229232,0,21,1520,134,0.081016,0.842957,0.724645,0.785295,0.296769,0.740259,0.01,0.01582,0.01868,0.0574058019118747,0.0703708264858897,0.0029173653535088,0.0027886173665196,0.0104625092972497,0.0008945687417176,0.0041072572076375,-0.0009611722786273
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00018,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,61,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.115619,0,7,344,67,0.163017,0.235765,0.216348,0.468066,0.398419,0.575755,0.01,0.0113,0.006428,0.0191352673039582,0.0383303589768148,0.001249831779738,0.0065758126509403,0.0045369888079051,0.0,0.0,0.0040141282138375
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00019,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,139,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.245521,0,20,2577,269,0.094519,0.937394,0.08567,0.889621,0.360162,0.749573,0.011,0.02664,0.034179,0.0546721922970236,0.0902391879110691,0.0024602346985958,0.0053464714611697,0.0150983470134068,0.0006435897972711,0.0043121819999999,0.004092946802151
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00020,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,113,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.214442,0,17,1609,95,0.055751,0.044998,0.209339,0.742032,0.445601,0.927265,0.006,0.02182,0.016963,0.04647136345247,0.0711467268546624,0.0002456493607398,0.0021364030712043,0.0076503116831591,0.0,0.0,-0.0012142451660866
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00021,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,63,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.191286,0,16,937,108,0.103349,0.07483,0.175321,0.413997,0.352059,0.66174,0.01,0.0136,0.013039,0.0437377538376188,0.0573408993664369,0.0011157426293312,0.0043055984892964,0.0038106117405269,0.0,0.0,0.002509362612783
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00022,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,qaoa_like,heavy_hex,56,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.243607,0,36,1695,189,0.100318,0.469541,0.395256,0.356131,0.415923,0.799003,0.008,0.01688,0.023205,0.0984099461346424,0.0746800063946585,0.0008367956293818,0.0029529131840147,0.004844391027636,0.0036873203031929,0.0,0.002448983128822
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00023,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,94,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.212033,0,14,1313,153,0.104366,0.996807,0.303968,0.817093,0.303761,0.688417,0.011,0.01812,0.018371,0.0382705346079165,0.0666697790657004,0.0012952516182486,0.0039922729561621,0.0099069576823781,0.0,0.004490421,-0.0036062084383774
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00024,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,107,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.245265,0,31,3576,69,0.01893,0.055215,0.094479,0.864543,0.313197,0.973121,0.006,0.02394,0.029172,0.0847418980603865,0.0997012133760212,0.0003517332043239,0.0006868888711953,0.0046807543741434,0.0013167294224286,0.0,-0.0038872507360806
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00025,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,67,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.14028,0,8,493,63,0.113309,0.786293,0.561485,0.680926,0.351679,0.612869,0.009,0.01248,0.007231,0.0218688769188094,0.0436430453137155,0.0034907450383343,0.0035399244724366,0.0081814765492303,0.0,0.0057710856784677,0.0008052893641589
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00026,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,72,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.180542,0,12,772,91,0.105446,0.815726,0.796996,0.751662,0.375723,0.741398,0.01,0.01416,0.010864,0.0328033153782141,0.0527234043686218,0.0024290370755385,0.0037332123763492,0.0123866900011919,0.0,0.00433557010102,-0.0019958793628002
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00027,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,parity,heavy_hex,108,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.229179,0,16,1515,230,0.131805,0.733559,0.773197,0.645017,0.368851,0.571247,0.009,0.0208,0.024405,0.0437377538376188,0.0720347867630627,0.002359891383274,0.007844424631681,0.0107915690587169,0.0,0.0,0.0014140205667909
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00028,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,67,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.241715,0,26,1817,231,0.112793,0.875892,0.789394,0.78125,0.265212,0.634634,0.01,0.01644,0.026579,0.0710738499861306,0.0775549296363527,0.0017051600914284,0.0037160114311923,0.0120878419819833,0.0024513756744442,0.00394113417949,0.0010391041220105
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00029,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,63,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.22765,0,20,1297,164,0.112252,0.814058,0.84838,0.59039,0.275298,0.655992,0.009,0.01448,0.018919,0.0546721922970236,0.0665547717350175,0.0042500537267219,0.0032975350745988,0.0084234426442258,0.0005819320675969,0.0071599954837588,0.0023225949912495
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00030,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,155,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.247733,0,26,3924,229,0.055141,0.34892,0.09281,0.757201,0.355924,0.897084,0.006,0.03052,0.041208,0.0710738499861306,0.1072707349138017,0.0002765377197398,0.0028984006907988,0.009176297221176,0.00139760720062,0.0,0.0030175486157057
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00031,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,96,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.24137,0,24,2091,264,0.112102,0.159027,0.179329,0.321976,0.361165,0.529002,0.01,0.02064,0.0304769999999999,0.0656066307564283,0.0826783298988817,0.0010849307085573,0.0071165793108361,0.0024733921716862,0.0007634133382683,0.0,0.0042680212874143
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00032,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,parity,heavy_hex,64,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.23849,0,28,1675,169,0.091649,0.708307,0.451877,0.511676,0.356864,0.636626,0.009,0.0164,0.021865,0.076541069215833,0.073951489753097,0.0030784484691415,0.0032323111355869,0.007398764555461,0.002645326868001,0.0,0.0004784161685439
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00033,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,parity,heavy_hex,139,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.242901,0,19,2656,315,0.106025,0.635601,0.580029,0.520975,0.296905,0.694524,0.009,0.02642,0.037492,0.0519385826821724,0.0920470677385531,0.0016962309661596,0.0081213557555411,0.0061353089342846,0.0002463592139548,0.0,-0.0009238301326284
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00034,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,parity,heavy_hex,143,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.244462,0,20,2973,204,0.064212,0.825309,0.672265,0.462395,0.305726,0.753088,0.009,0.02728,0.033051,0.0546721922970236,0.0947909020221458,0.0029119524709967,0.0050600835554121,0.0151291969787959,0.0005875566307136,0.0,-0.0013822879167344
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00035,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,105,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.23044,0,21,2349,34,0.014268,0.238238,0.098293,0.605652,0.324546,1.0,0.006,0.02142,0.018483,0.0574058019118747,0.0816439956044979,0.0005071699378704,0.0005080476983537,0.0067676365007342,0.0004411050251522,0.0,0.0015981450040617
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00036,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,57,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.144526,0,11,586,90,0.133136,0.164867,0.21505,0.428821,0.326156,0.517144,0.01,0.01154,0.009502,0.0300697057633629,0.0473806595689996,0.0012358363664439,0.0050183050813717,0.0025385951269098,0.0,0.0,0.0012301225332816
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00037,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,parity,heavy_hex,88,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.151349,0,9,621,82,0.116643,0.543109,0.519316,0.580309,0.445234,0.689541,0.009,0.01606,0.009267,0.0246024865336606,0.0482280720052683,0.0017362410862182,0.0056564871761706,0.0096232319863886,0.0,0.0,-0.0015859723707262
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00038,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,79,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.211747,0,19,1168,144,0.109756,0.208181,0.069572,0.367701,0.453698,0.687558,0.01,0.01682,0.0168159999999999,0.0519385826821724,0.0634281099278695,0.0004488344730101,0.0057337936868107,0.0020005836385179,0.0001395220098239,0.0,0.0008727006621875
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00039,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,92,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.228346,0,16,1498,223,0.129576,0.786303,0.891542,0.48748,0.269276,0.564348,0.009,0.01824,0.023866,0.0437377538376188,0.071595328067818,0.0040562870405109,0.0055586225273198,0.0048714102956984,0.0,0.0082643498934385,0.0016914370192108
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00040,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,88,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.236717,0,21,1627,169,0.094098,0.862107,0.725732,0.612805,0.392587,0.615219,0.009,0.0187,0.021529,0.0574058019118747,0.0730735978465883,0.0018214866084131,0.0038611604727748,0.0125649687425025,0.0009089288497549,0.005429705176138,0.005007271894448
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00041,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,129,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.190542,0,11,1480,52,0.033943,0.324571,0.088521,0.689612,0.325229,0.949079,0.006,0.02306,0.0134799999999999,0.0300697057633629,0.0674642472509365,0.0002589246107224,0.0014848822741891,0.007650827526685,0.0,0.0,-0.0005943654366294
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00042,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,71,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.216524,0,20,1491,132,0.081331,0.043216,0.0,0.845549,0.285651,0.761941,0.006,0.01576,0.018357,0.0546721922970236,0.0697729070686372,0.0002778538335891,0.0019582428492607,0.0063024209175463,0.0001965752564667,0.0,0.000388540143945
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00043,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,96,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.162347,0,8,688,43,0.058824,0.799346,0.789792,0.664043,0.405111,0.8139,0.01,0.01712,0.007396,0.0218688769188094,0.0489506929426148,0.0036333204121228,0.0027768081586956,0.0129133296537233,0.0,0.0045651192719999,0.0001229848647177
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00044,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,134,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.238563,0,16,1886,210,0.100191,0.852654,0.835853,0.612804,0.388993,0.66732,0.009,0.02496,0.025802,0.0437377538376188,0.0783999957028124,0.0049132083124271,0.0062602012694119,0.0134011844412811,0.0,0.0071963331805451,0.0011523637012212
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00045,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,85,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.239179,0,26,1923,209,0.09803,0.301042,0.064948,0.263299,0.397059,0.726723,0.01,0.01932,0.026001,0.0710738499861306,0.079013120845132,0.0010608382471439,0.0055101653085757,0.0034305089493999,0.0013018671480371,0.0,0.0001456009785661
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00046,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,107,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.212127,0,12,1062,145,0.120133,0.922715,0.84219,0.446547,0.412481,0.649998,0.009,0.01976,0.016134,0.0328033153782141,0.0610888148193689,0.0041509591927895,0.0059937812229026,0.0110053460736398,0.0,0.0066613677473188,0.0020157692946293
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00047,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,qaoa_like,heavy_hex,82,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.247635,0,35,3008,251,0.077017,0.559718,0.335999,0.535702,0.290287,0.770493,0.008,0.02082,0.0361159999999999,0.0956763365197913,0.0960311055925424,0.0010842035413667,0.003319588388362,0.0059812940904212,0.0038656575975564,0.0,0.000452642630251
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00048,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_local,heavy_hex,74,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.176788,0,15,1098,68,0.058319,0.142346,0.175733,0.687667,0.343468,0.881199,0.006,0.01514,0.011766,0.0410041442227677,0.060042856915617,0.0006643156419816,0.0014635038750061,0.0030669147198127,0.0,0.0,-0.0003300134952008
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00049,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,124,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.1862,0,8,948,87,0.084058,0.878073,0.570615,0.75292,0.347908,0.666486,0.01,0.0216,0.0118559999999999,0.0218688769188094,0.0570852672815979,0.0028701391395339,0.0051253181427598,0.0117936068866124,0.0,0.0034137650222249,-5.739382010383317e-05
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00050,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,mirror,heavy_hex,136,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.237896,0,15,2013,173,0.07914,0.764591,1.0,0.619984,0.33027,0.629455,0.009,0.02506,0.024471,0.0410041442227677,0.0798818317311493,0.0047536443377368,0.0050186827242602,0.0155907546947847,0.0,0.0076759728484686,0.0002814576776735
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00051,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,145,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.240413,0,16,2180,237,0.098055,1.0,0.011097,0.616546,0.348869,0.723172,0.011,0.02672,0.02948,0.0437377538376188,0.0836914422188802,0.0009808675461454,0.0057859020978024,0.013796451704446,0.0,0.0045,0.0015888993501074
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00052,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,71,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.129674,0,9,517,44,0.078431,0.732854,0.62965,0.581716,0.451291,0.826325,0.01,0.01334,0.006259,0.0246024865336606,0.0437976828806694,0.0028602037851281,0.0027382064664155,0.0057350811580535,0.0,0.004077288840625,-0.003599987007239
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00053,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,random_entangler,heavy_hex,92,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.231388,0,23,1529,200,0.115674,0.402278,0.277873,0.522096,0.489308,0.604027,0.01,0.01978,0.022703,0.0628730211415771,0.0717998099811609,0.0009945258935255,0.0070373683080431,0.0034457837035424,0.0009401908924376,0.0,-0.0029095045900435
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00054,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,138,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.220818,0,12,1511,161,0.096292,0.95737,0.214053,0.930037,0.368961,0.722772,0.011,0.02472,0.0202369999999999,0.0328033153782141,0.0707443561688083,0.0017821449094933,0.0054075759524559,0.0065546853840653,0.0,0.00437211,0.0015896077802827
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00055,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,symmetry_fragment,heavy_hex,135,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.236137,0,16,1717,206,0.107124,0.958506,0.785394,0.728753,0.443576,0.786371,0.01,0.02512,0.0243789999999999,0.0437377538376188,0.0753723107475178,0.0016429726951339,0.0071111631060692,0.0181894667226161,0.0,0.004455326662935,-0.0022910915540099
ibm_fez,2,2026-04-20T01:07:39.380204,2026-04-19T23:34:07+05:30,ibm_fez_snap02_circ00056,target-ibm_fez-snap02-temporal_shift,target,temporal_shift,ghz,heavy_hex,148,4.5128,0.0146,128.3707,90.1293,0.03376528,0.005945,0.00533136,2,0.243361,0,19,2570,196,0.07086,0.822664,0.004927,0.682826,0.385224,0.853011,0.011,0.02786,0.02975,0.0519385826821724,0.0889598588540424,0.0009920770017588,0.004267722749002,0.0114182133232449,0.0002931171754828,0.003967992,0.0041397135837632
